1141,1211
1144,1213
1144,1212
1099,1146
1146,1333
1099,1284
1147,1168
1148,1372
1124,1407
1124,1149
1149,1150
1104,1185
1039,1359
1152,1187
1126,1189
1128,1190
1154,1190
1154,1219
1155,1192
1129,1267
1156,1173
1108,1479
1157,1194
1157,1243
1158,1174
1158,1243
1133,1176
1133,1195
1160,1228
1160,1245
1137,1273
1137,1247
1138,1349
1138,1325
1140,1182
1140,1327
1163,1257
1164,1233
1165,1234
1165,1571
1142,1282
1145,1262
1166,1284
1166,1167
1169,1215
1057,1309
1150,1170
1153,1217
1155,1221
1172,1242
1174,1388
1175,1223
1176,1223
1177,1198
1159,1272
1178,1204
1179,1457
1180,1245
1161,1274
1161,1248
1181,1249
1162,1251
1162,1230
1182,1399
1183,1301
1164,1209
1184,1260
1167,1168
1168,1263
1147,1263
1147,1237
1170,1239
1185,1286
1171,1216
1190,1292
1191,1360
1192,1242
1193,1294
1194,1318
1196,1197
1196,1319
1198,1199
1199,1296
1199,1200
1200,1297
1201,1224
1201,1202
1202,1321
1203,1225
1203,1322
1180,1246
1210,1329
1143,1261
1143,1330
1212,1236
1214,1335
1170,1310
1186,1186
1187,1287
1216,1340
1217,1240
1217,1289
1218,1218
1188,1218
1188,1290
1189,1313
1220,1315
1221,1386
1195,1429
1197,1412
1199,1269
1200,1345
1224,1271
1225,1321
1204,1559
1227,1228
1205,1414
1206,1250
1206,1326
1207,1277
1207,1278
1229,1278
1230,1253
1230,1252
1208,1257
1208,1418
1232,1352
1232,1302
1209,1302
1233,1234
1211,1304
1211,1355
1235,1305
1212,1331
1213,1331
1213,1262
1239,1285
1187,1288
1171,1240
1219,1292
1219,1314
1222,1342
1173,1343
1173,1317
1223,1295
1198,1296
1224,1298
1244,1323
1246,1362
1246,1273
1248,1347
1249,1348
1250,1300
1250,1393
1229,1251
1229,1394
1231,1253
1231,1254
1254,1350
1255,1281
1256,1546
1257,1328
1234,1419
1259,1369
1236,1283
1213,1332
1263,1306
1237,1306
1237,1371
1264,1334
1238,1307
1238,1447
1215,1308
1266,1311
1266,1338
1241,1426
1241,1291
1242,1341
1267,1293
1222,1293
1268,1316
1243,1388
1223,1411
1269,1296
1269,1345
1270,1271
1271,1456
1245,1362
1247,1273
1247,1274
1274,1390
1275,1326
1275,1539
1276,1277
1251,1363
1251,1364
1253,1365
1254,1366
1280,1351
1281,1400
1258,1354
1260,1303
1260,1304
1262,1356
1284,1357
1265,1336
1265,1337
1186,1339
1287,1359
1287,1381
1289,1312
1218,1312
1218,1425
1290,1383
1292,1314
1267,1341
1267,1387
1293,1387
1222,1410
1297,1320
1297,1361
1270,1320
1272,1433
1249,1391
1300,1392
1300,1393
1277,1459
1301,1400
1302,1353
1304,1355
1262,1404
1306,1466
1310,1375
1310,1424
1285,1424
1285,1358
1311,1337
1286,1379
1286,1380
1288,1381
1218,1382
1313,1384
1315,1385
1315,1360
1268,1342
1268,1450
1294,1453
1294,1344
1318,1344
1295,1514
1296,1482
1320,1553
1270,1455
1321,1501
1299,1324
1299,1457
